lapTime_delta,position_delta,mapCollisions_total,shellsUsed_total,bananasUsed_total,mushroomsUsed_total,starsUsed_total,bananaHitsReceived_total,shellHitsReceived_total,player_type,aggressiveness,hit_ratio,powerup_efficiency
27.672,4.6,3,0,2,1,0,1,2,Slow,2,1.0,0.5
10.769,2.0,2,0,2,1,0,2,0,Conservative,2,0.6666666666666666,0.6666666666666666
27.773,5.8,35,1,3,2,0,4,6,Clumsy,4,2.0,0.1111111111111111
21.522,4.5,3,1,2,0,0,0,2,Slow,3,0.5,0.75
14.827,3.2,4,1,0,0,0,1,0,Conservative,1,0.5,0.2
26.557,4.8,5,1,0,0,0,2,0,Slow,1,1.0,0.16666666666666666
12.397,2.5,14,6,6,0,0,4,5,Aggressive,12,0.6923076923076923,0.8
34.475,5.4,8,2,0,2,0,0,0,Slow,2,0.0,0.2222222222222222
8.692,1.3,3,4,0,3,0,0,1,Pro,4,0.2,1.0
9.543,1.1,13,6,2,3,0,9,5,Chaotic,8,1.5555555555555556,0.5714285714285714
38.865,5.5,9,0,1,1,0,0,0,Slow,1,0.0,0.1
10.874,2.0,6,3,2,3,0,2,2,Pro,5,0.6666666666666666,0.7142857142857143
14.359,3.3,5,1,2,0,0,2,0,Conservative,3,0.5,0.5
15.38,4.3,20,0,1,0,0,5,3,Clumsy,1,4.0,0.047619047619047616
15.918,4.1,19,2,2,2,0,8,5,Clumsy,4,2.6,0.2
9.335,1.0,12,4,0,0,0,10,8,Chaotic,4,3.6,0.3076923076923077
19.084,2.6,17,8,1,3,0,6,7,Chaotic,9,1.3,0.5
18.125,3.7,15,7,0,5,0,10,4,Chaotic,7,1.75,0.4375
10.062,2.6,10,2,1,2,0,9,4,Chaotic,3,3.25,0.2727272727272727
10.235,2.1,0,0,2,2,0,1,2,Conservative,2,1.0,2.0
10.002,1.6,3,5,1,1,0,0,1,Pro,6,0.14285714285714285,1.5
25.493,5.0,22,5,1,0,0,6,8,Chaotic,6,2.0,0.2608695652173913
13.388,3.1,3,0,2,1,0,1,0,Conservative,2,0.3333333333333333,0.5
16.372,3.5,5,0,0,0,0,1,1,Conservative,0,2.0,0.0
16.318,3.6,5,1,0,3,0,2,0,Conservative,1,1.0,0.16666666666666666
12.243,3.1,4,6,5,1,0,6,5,Aggressive,11,0.9166666666666666,2.2
11.592,2.4,11,3,5,1,0,4,5,Aggressive,8,1.0,0.6666666666666666
28.052,4.5,4,1,2,1,0,1,2,Slow,3,0.75,0.6
14.556,4.0,19,2,2,0,0,5,3,Clumsy,4,1.6,0.2
21.449,4.4,2,2,0,1,0,0,0,Slow,2,0.0,0.6666666666666666
10.367,1.9,5,2,2,4,0,0,2,Pro,4,0.4,0.6666666666666666
24.572,4.4,1,2,2,1,0,0,0,Slow,4,0.0,2.0
27.03,4.5,6,0,1,2,0,0,1,Slow,1,0.5,0.14285714285714285
9.288,1.2,8,5,2,5,0,6,5,Aggressive,7,1.375,0.7777777777777778
10.216,1.7,9,6,3,3,0,8,6,Aggressive,9,1.4,0.9
18.0,4.0,8,1,1,2,0,1,1,Conservative,2,0.6666666666666666,0.2222222222222222
24.548,5.4,30,0,2,0,0,7,3,Clumsy,2,3.3333333333333335,0.06451612903225806
15.468,4.3,22,0,3,2,0,3,4,Clumsy,3,1.75,0.13043478260869565
24.655,4.3,4,2,0,1,0,2,2,Slow,2,1.3333333333333333,0.4
34.583,5.3,5,2,1,2,0,0,0,Slow,3,0.0,0.5
21.759,5.0,34,1,1,0,0,8,4,Clumsy,2,4.0,0.05714285714285714
14.657,3.1,4,0,2,3,0,2,0,Conservative,2,0.6666666666666666,0.4
17.351,4.2,25,1,2,1,0,8,4,Clumsy,3,3.0,0.11538461538461539
15.298,2.8,9,0,1,2,0,2,1,Conservative,1,1.5,0.1
10.951,1.7,10,8,4,0,0,8,3,Aggressive,12,0.8461538461538461,1.0909090909090908
9.265,3.2,7,2,1,2,0,1,2,Conservative,3,0.75,0.375
9.759,1.6,9,2,8,2,0,7,5,Aggressive,10,1.0909090909090908,1.0
8.208,1.0,6,5,5,2,0,6,5,Aggressive,10,1.0,1.4285714285714286
8.902,1.4,7,5,3,3,0,7,4,Aggressive,8,1.2222222222222223,1.0
13.037,2.9,2,1,2,0,0,2,0,Conservative,3,0.5,1.0
11.311,2.2,1,1,1,2,0,1,1,Conservative,2,0.6666666666666666,1.0
8.667,2.1,4,4,1,2,0,2,1,Pro,5,0.5,1.0
20.0,4.1,0,1,2,1,0,2,0,Slow,3,0.5,3.0
12.629,2.4,15,5,3,4,0,6,6,Aggressive,8,1.3333333333333333,0.5
27.745,4.4,3,1,2,2,0,2,0,Slow,3,0.5,0.75
18.347,4.6,19,0,3,1,0,5,5,Clumsy,3,2.5,0.15
12.025,2.4,1,2,2,3,0,2,2,Conservative,4,0.8,2.0
12.619,2.4,1,2,1,2,0,0,1,Conservative,3,0.25,1.5
38.514,6.0,9,1,0,2,0,0,1,Slow,1,0.5,0.1
29.11,4.8,4,0,1,0,0,2,0,Slow,1,1.0,0.2
11.5,3.9,9,2,2,2,0,2,0,Conservative,4,0.4,0.4
3.895,4.0,29,0,8,0,0,3,8,Chaotic,8,1.2222222222222223,0.26666666666666666
11.72,2.2,12,6,2,4,0,8,4,Aggressive,8,1.3333333333333333,0.6153846153846154
13.619,3.0,17,5,5,1,0,6,6,Aggressive,10,1.0909090909090908,0.5555555555555556
9.949,1.8,10,5,7,0,0,6,3,Aggressive,12,0.6923076923076923,1.0909090909090908
26.307,4.9,3,0,1,1,0,0,0,Slow,1,0.0,0.25
32.995,1.6,8,1,1,1,0,5,3,Chaotic,2,2.6666666666666665,0.2222222222222222
9.73,1.5,10,4,4,4,0,8,6,Aggressive,8,1.5555555555555556,0.7272727272727273
32.713,5.3,6,0,1,2,0,1,2,Slow,1,1.5,0.14285714285714285
28.698,4.7,6,0,0,0,0,0,0,Slow,0,0.0,0.0
11.224,2.4,1,2,0,0,1,1,1,Conservative,2,0.6666666666666666,1.0
19.533,5.2,11,1,0,0,0,2,0,Slow,1,1.0,0.08333333333333333
13.602,2.7,16,3,8,1,0,6,6,Aggressive,11,1.0,0.6470588235294118
14.116,3.1,3,1,2,1,0,2,0,Conservative,3,0.5,0.75
16.985,4.7,22,1,1,2,0,3,3,Clumsy,2,2.0,0.08695652173913043
16.106,3.6,7,0,2,0,0,2,2,Conservative,2,1.3333333333333333,0.25
20.274,4.9,28,3,0,0,0,7,3,Clumsy,3,2.5,0.10344827586206896
16.776,4.3,18,2,0,0,0,4,3,Clumsy,2,2.3333333333333335,0.10526315789473684
25.864,5.4,34,0,2,2,0,6,6,Clumsy,2,4.0,0.05714285714285714
9.783,1.6,6,3,6,0,0,4,4,Aggressive,9,0.8,1.2857142857142858
18.0,3.8,8,0,0,0,0,1,1,Conservative,0,2.0,0.0
10.365,1.8,7,3,7,2,0,4,4,Aggressive,10,0.7272727272727273,1.25
19.241,4.8,23,0,3,2,0,4,5,Clumsy,3,2.25,0.125
12.34,2.3,2,0,0,1,0,1,0,Conservative,0,1.0,0.0
26.968,4.4,2,0,0,2,0,2,0,Slow,0,2.0,0.0
33.401,5.0,7,1,0,2,0,2,1,Slow,1,1.5,0.125
7.554,1.2,1,4,1,1,0,1,1,Pro,5,0.3333333333333333,2.5
23.315,5.4,17,1,1,0,0,6,3,Clumsy,2,3.0,0.1111111111111111
10.066,2.2,1,2,0,3,0,2,0,Conservative,2,0.6666666666666666,1.0
15.662,5.4,14,4,4,4,0,8,5,Chaotic,8,1.4444444444444444,0.5333333333333333
25.451,4.8,2,0,2,2,0,0,0,Slow,2,0.0,0.6666666666666666
10.54,1.4,2,3,1,1,0,2,2,Pro,4,0.8,1.3333333333333333
32.802,5.3,7,0,1,1,0,0,1,Slow,1,0.5,0.125
42.547,5.9,4,2,0,1,0,0,0,Slow,2,0.0,0.4
8.0,1.2,6,5,6,1,0,4,5,Aggressive,11,0.75,1.5714285714285714
28.548,5.5,36,3,2,0,0,8,5,Clumsy,5,2.1666666666666665,0.13513513513513514
39.987,5.9,9,2,1,0,1,0,1,Slow,3,0.25,0.3
30.0,6.0,37,1,0,2,0,5,6,Clumsy,1,5.5,0.02631578947368421
24.877,4.2,3,2,1,2,0,2,2,Slow,3,1.0,0.75
40.0,6.0,9,0,1,2,0,1,0,Slow,1,0.5,0.1
11.136,2.5,1,0,0,3,0,0,1,Conservative,0,1.0,0.0
16.612,4.5,23,1,2,0,0,8,6,Clumsy,3,3.5,0.125
24.304,3.9,1,2,1,2,0,2,1,Slow,3,0.75,1.5
14.148,2.7,2,2,2,0,1,2,2,Conservative,4,0.8,1.3333333333333333
21.203,4.5,30,2,1,2,0,8,4,Clumsy,3,3.0,0.0967741935483871
10.205,1.7,4,0,0,2,0,2,1,Conservative,0,3.0,0.0
7.59,2.0,5,4,0,5,0,2,0,Pro,4,0.4,0.6666666666666666
20.594,3.5,19,1,0,3,0,5,6,Chaotic,1,5.5,0.05
10.969,2.4,13,7,1,4,0,6,5,Chaotic,8,1.2222222222222223,0.5714285714285714
21.203,3.9,24,0,8,3,0,9,8,Chaotic,8,1.8888888888888888,0.32
11.388,1.9,13,4,6,2,0,8,6,Aggressive,10,1.2727272727272727,0.7142857142857143
22.142,4.6,0,0,1,0,0,2,0,Slow,1,1.0,1.0
8.0,1.0,7,3,7,1,0,4,5,Aggressive,10,0.8181818181818182,1.25
12.782,2.1,16,6,4,2,0,4,4,Aggressive,10,0.7272727272727273,0.5882352941176471
14.0,2.7,15,5,3,4,0,8,6,Aggressive,8,1.5555555555555556,0.5
14.0,2.8,16,7,5,0,0,3,4,Aggressive,12,0.5384615384615384,0.7058823529411765
13.225,2.5,17,4,5,3,0,4,4,Aggressive,9,0.8,0.5
21.563,4.3,3,1,1,0,0,2,2,Slow,2,1.3333333333333333,0.5
8.566,1.6,7,5,3,4,0,4,4,Aggressive,8,0.8888888888888888,1.0
32.807,5.6,6,2,2,0,0,0,0,Slow,4,0.0,0.5714285714285714
22.992,4.2,2,0,2,2,0,0,2,Slow,2,0.6666666666666666,0.6666666666666666
12.972,2.2,11,3,8,0,0,10,5,Chaotic,11,1.25,0.9166666666666666
10.776,2.2,12,5,7,0,0,3,4,Aggressive,12,0.5384615384615384,0.9230769230769231
25.062,5.3,33,2,1,2,0,7,3,Clumsy,3,2.5,0.08823529411764706
35.097,5.4,6,1,2,2,0,2,2,Slow,3,1.0,0.42857142857142855
28.727,6.0,26,2,5,5,0,8,3,Chaotic,7,1.375,0.25925925925925924
10.269,2.4,1,2,0,2,0,1,1,Conservative,2,0.6666666666666666,1.0
14.0,3.0,17,3,3,0,0,8,6,Aggressive,6,2.0,0.3333333333333333
26.025,4.7,3,1,1,1,0,2,2,Slow,2,1.3333333333333333,0.5
26.993,5.5,34,2,3,1,0,6,4,Clumsy,5,1.6666666666666667,0.14285714285714285
15.663,3.3,17,5,1,0,0,9,4,Chaotic,6,1.8571428571428572,0.3333333333333333
10.504,2.2,2,2,0,3,0,2,2,Conservative,2,1.3333333333333333,0.6666666666666666
23.35,5.4,30,1,0,2,0,5,4,Clumsy,1,4.5,0.03225806451612903
12.61,2.7,3,0,0,3,0,0,2,Conservative,0,2.0,0.0
18.977,3.4,16,1,3,1,0,6,5,Chaotic,4,2.2,0.23529411764705882
24.39,4.2,4,1,1,0,0,0,2,Slow,2,0.6666666666666666,0.4
15.411,3.7,6,0,0,3,0,1,1,Conservative,0,2.0,0.0
13.4,2.5,3,1,1,1,0,2,0,Conservative,2,0.6666666666666666,0.5
18.0,3.9,8,2,0,0,0,0,1,Conservative,2,0.3333333333333333,0.2222222222222222
20.992,5.2,31,1,3,0,0,3,5,Clumsy,4,1.6,0.125
35.466,5.8,7,1,1,0,0,0,0,Slow,2,0.0,0.25
30.0,6.0,39,3,3,2,0,3,5,Clumsy,6,1.1428571428571428,0.15
21.622,4.1,1,1,1,0,0,2,0,Slow,2,0.6666666666666666,1.0
10.279,1.9,5,1,1,2,0,0,0,Pro,2,0.0,0.3333333333333333
24.177,5.5,33,2,2,2,0,4,4,Clumsy,4,1.6,0.11764705882352941
18.0,3.7,8,2,0,3,0,0,0,Conservative,2,0.0,0.2222222222222222
12.913,2.6,15,5,3,0,0,6,4,Aggressive,8,1.1111111111111112,0.5
11.0,1.8,12,5,5,0,0,6,5,Aggressive,10,1.0,0.7692307692307693
12.431,2.4,15,3,4,1,0,3,3,Aggressive,7,0.75,0.4375
25.42,4.3,2,0,1,1,0,2,0,Slow,1,1.0,0.3333333333333333
12.809,2.5,16,3,6,1,0,9,4,Chaotic,9,1.3,0.5294117647058824
17.519,3.7,7,0,1,2,0,2,1,Conservative,1,1.5,0.125
11.264,2.1,10,4,5,1,0,5,5,Aggressive,9,1.0,0.8181818181818182
21.524,5.4,30,0,0,1,0,6,4,Clumsy,0,10.0,0.0
15.321,3.0,14,5,1,0,0,5,6,Chaotic,6,1.5714285714285714,0.4
20.797,4.8,25,1,1,1,0,6,6,Clumsy,2,4.0,0.07692307692307693
39.112,5.9,9,0,0,2,0,1,0,Slow,0,1.0,0.0
8.166,1.2,6,7,1,4,0,5,4,Aggressive,8,1.0,1.1428571428571428
21.429,4.9,21,5,0,0,0,4,6,Chaotic,5,1.6666666666666667,0.22727272727272727
22.274,4.1,1,0,0,2,0,1,2,Slow,0,3.0,0.0
17.64,3.1,19,2,6,3,0,6,4,Chaotic,8,1.1111111111111112,0.4
13.258,3.3,3,2,2,3,0,0,1,Conservative,4,0.2,1.0
24.147,5.2,36,2,1,1,0,3,4,Clumsy,3,1.75,0.08108108108108109
21.829,4.9,25,3,3,1,0,7,4,Clumsy,6,1.5714285714285714,0.23076923076923078
11.524,2.4,2,0,0,1,0,2,2,Conservative,0,4.0,0.0
15.503,3.1,7,0,0,3,0,0,1,Conservative,0,1.0,0.0
8.392,1.4,1,4,1,3,0,0,0,Pro,5,0.0,2.5
17.434,4.0,7,0,2,0,0,0,0,Conservative,2,0.0,0.25
8.153,1.2,7,4,7,1,0,5,6,Aggressive,11,0.9166666666666666,1.375
40.0,6.0,9,0,0,2,0,1,0,Slow,0,1.0,0.0
30.0,6.0,38,2,2,1,0,6,4,Clumsy,4,2.0,0.10256410256410256
38.748,5.6,9,1,2,1,0,0,0,Slow,3,0.0,0.3
25.023,4.6,2,0,2,2,0,1,2,Slow,2,1.0,0.6666666666666666
22.75,5.0,31,3,2,0,0,7,5,Clumsy,5,2.0,0.15625
8.0,1.0,6,6,6,0,0,7,4,Aggressive,12,0.8461538461538461,1.7142857142857142
28.185,5.3,5,0,1,1,0,2,0,Slow,1,1.0,0.16666666666666666
10.0,2.1,1,1,1,3,0,0,2,Conservative,2,0.6666666666666666,1.0
32.66,5.4,6,2,1,2,0,0,0,Slow,3,0.0,0.42857142857142855
17.977,4.0,8,1,1,1,0,1,0,Conservative,2,0.3333333333333333,0.2222222222222222
27.11,5.6,20,3,7,2,0,7,3,Chaotic,10,0.9090909090909091,0.47619047619047616
19.345,4.5,29,1,0,2,0,3,3,Clumsy,1,3.0,0.03333333333333333
17.507,4.5,23,3,2,0,0,7,5,Clumsy,5,2.0,0.20833333333333334
18.309,4.7,29,1,0,2,0,8,3,Clumsy,1,5.5,0.03333333333333333
7.0,1.0,10,0,3,2,0,4,3,Chaotic,3,1.75,0.2727272727272727
28.524,5.0,5,2,1,0,0,2,0,Slow,3,0.5,0.5
10.563,1.9,12,8,4,0,0,3,6,Aggressive,12,0.6923076923076923,0.9230769230769231
25.925,3.8,5,2,0,2,0,2,1,Slow,2,1.0,0.3333333333333333
26.568,4.1,1,0,1,1,0,1,1,Slow,1,1.0,0.5
10.673,4.2,6,4,2,2,0,3,8,Chaotic,6,1.5714285714285714,0.8571428571428571
23.993,5.0,32,3,1,2,0,7,3,Clumsy,4,2.0,0.12121212121212122
22.17,4.1,0,0,1,2,0,1,1,Slow,1,1.0,1.0
26.109,6.0,32,2,1,1,0,6,5,Clumsy,3,2.75,0.09090909090909091
12.797,2.9,3,2,0,0,0,2,1,Conservative,2,1.0,0.5
29.027,4.7,5,2,0,2,0,1,1,Slow,2,0.6666666666666666,0.3333333333333333
10.022,2.0,0,2,0,0,0,1,1,Conservative,2,0.6666666666666666,2.0
27.774,6.0,36,0,0,1,0,4,3,Clumsy,0,7.0,0.0
20.13,4.0,1,0,0,1,0,1,2,Slow,0,3.0,0.0
23.721,4.6,2,2,0,0,0,2,2,Slow,2,1.3333333333333333,0.6666666666666666
15.991,2.8,15,2,6,3,0,5,3,Chaotic,8,0.8888888888888888,0.5
10.326,2.0,5,4,0,2,0,0,0,Pro,4,0.0,0.6666666666666666
17.245,3.4,8,2,1,1,0,0,1,Conservative,3,0.25,0.3333333333333333
27.983,5.0,3,2,2,1,0,0,0,Slow,4,0.0,1.0
9.004,1.3,3,0,3,2,0,0,2,Pro,3,0.5,0.75
14.313,3.0,3,0,2,1,0,2,0,Conservative,2,0.6666666666666666,0.5
13.125,2.7,16,5,3,4,0,5,3,Aggressive,8,0.8888888888888888,0.47058823529411764
33.43,5.3,6,0,0,1,0,2,2,Slow,0,4.0,0.0
22.542,5.4,30,1,2,1,0,6,5,Clumsy,3,2.75,0.0967741935483871
32.202,5.5,6,1,1,0,0,0,2,Slow,2,0.6666666666666666,0.2857142857142857
13.213,2.7,16,4,4,0,0,6,3,Aggressive,8,1.0,0.47058823529411764
14.0,4.0,18,3,3,0,0,3,6,Clumsy,6,1.2857142857142858,0.3157894736842105
7.0,1.5,9,0,2,5,0,10,8,Chaotic,2,6.0,0.2
9.236,1.6,9,4,4,4,0,5,5,Aggressive,8,1.1111111111111112,0.8
36.927,4.5,10,1,1,0,0,2,0,Slow,2,0.6666666666666666,0.18181818181818182
34.349,5.3,7,1,0,0,0,2,0,Slow,1,1.0,0.125
30.068,4.6,4,0,1,0,0,2,0,Slow,1,1.0,0.2
38.215,5.6,9,1,2,0,0,2,2,Slow,3,1.0,0.3
24.495,4.4,2,1,1,0,0,1,0,Slow,2,0.3333333333333333,0.6666666666666666
32.843,5.3,5,0,0,1,0,2,2,Slow,0,4.0,0.0
17.41,4.7,20,1,3,1,0,8,6,Clumsy,4,2.8,0.19047619047619047
33.195,5.4,8,0,1,2,0,2,1,Slow,1,1.5,0.1111111111111111
9.144,1.6,7,8,3,1,0,8,6,Aggressive,11,1.1666666666666667,1.375
14.561,2.6,12,5,3,2,0,4,6,Chaotic,8,1.1111111111111112,0.6153846153846154
10.86,2.3,2,1,0,1,0,1,0,Conservative,1,0.5,0.3333333333333333
21.127,5.0,26,0,1,0,0,5,6,Clumsy,1,5.5,0.037037037037037035
9.495,1.4,10,4,6,2,0,3,4,Aggressive,10,0.6363636363636364,0.9090909090909091
9.385,1.8,5,1,1,4,0,1,0,Pro,2,0.3333333333333333,0.3333333333333333
11.513,2.5,15,4,6,2,0,5,5,Aggressive,10,0.9090909090909091,0.625
31.273,5.1,5,1,2,0,0,1,0,Slow,3,0.25,0.5
27.844,4.5,3,2,1,1,0,2,1,Slow,3,0.75,0.75
18.288,4.5,22,0,1,0,0,7,5,Clumsy,1,6.0,0.043478260869565216
15.679,3.5,5,0,2,0,0,2,0,Conservative,2,0.6666666666666666,0.3333333333333333
14.314,3.0,5,1,1,2,0,1,2,Conservative,2,1.0,0.3333333333333333
7.0,1.0,0,3,1,0,0,1,0,Pro,4,0.2,4.0
17.357,4.0,7,1,1,0,0,1,2,Conservative,2,1.0,0.25
10.473,2.0,9,6,5,1,0,5,5,Aggressive,11,0.8333333333333334,1.1
9.536,1.2,8,1,6,5,0,9,5,Chaotic,7,1.75,0.7777777777777778
40.0,6.0,10,1,0,2,0,0,2,Slow,1,1.0,0.09090909090909091
12.463,2.7,2,1,2,0,0,0,2,Conservative,3,0.5,1.0
25.892,4.6,2,0,0,0,0,0,2,Slow,0,2.0,0.0
23.705,5.3,31,0,2,0,0,3,3,Clumsy,2,2.0,0.0625
21.184,5.1,30,0,1,2,0,4,5,Clumsy,1,4.5,0.03225806451612903
32.411,5.2,5,1,1,0,0,2,0,Slow,2,0.6666666666666666,0.3333333333333333
11.063,2.5,1,1,0,0,0,0,0,Conservative,1,0.0,0.5
26.961,4.6,4,1,1,0,0,1,1,Slow,2,0.6666666666666666,0.4
9.363,1.4,9,1,6,5,0,6,4,Aggressive,7,1.25,0.7
38.138,6.0,8,2,2,0,0,2,2,Slow,4,0.8,0.4444444444444444
9.709,1.1,11,4,8,0,0,5,4,Aggressive,12,0.6923076923076923,1.0
8.037,1.3,2,4,1,3,0,2,2,Pro,5,0.6666666666666666,1.6666666666666667
13.299,2.7,2,0,1,1,0,0,1,Conservative,1,0.5,0.3333333333333333
16.158,3.6,6,2,2,2,0,1,2,Conservative,4,0.6,0.5714285714285714
24.234,5.1,34,1,3,1,0,3,6,Clumsy,4,1.8,0.11428571428571428
12.66,2.8,2,1,0,0,0,2,2,Conservative,1,2.0,0.3333333333333333
13.458,2.4,15,3,7,2,0,8,6,Aggressive,10,1.2727272727272727,0.625
7.593,1.2,1,2,0,5,0,2,1,Pro,2,1.0,1.0
21.297,4.2,1,2,1,2,0,2,2,Slow,3,1.0,1.5
24.718,4.5,1,1,1,0,0,2,0,Slow,2,0.6666666666666666,1.0
11.432,2.6,1,0,1,3,0,2,0,Conservative,1,1.0,0.5
16.277,3.7,6,0,2,2,0,2,1,Conservative,2,1.0,0.2857142857142857
31.77,4.8,5,0,1,0,0,0,0,Slow,1,0.0,0.16666666666666666
42.819,5.6,3,1,2,1,0,2,1,Slow,3,0.75,0.75
17.495,4.0,7,2,1,1,0,1,0,Conservative,3,0.25,0.375
17.055,4.6,23,3,0,2,0,8,6,Clumsy,3,3.5,0.125
20.484,4.3,0,1,1,0,0,2,0,Slow,2,0.6666666666666666,2.0
8.528,1.1,11,0,4,1,0,10,3,Chaotic,4,2.6,0.3333333333333333
35.905,5.3,7,0,1,0,0,2,2,Slow,1,2.0,0.125
13.877,3.0,17,3,6,0,0,5,5,Aggressive,9,1.0,0.5
16.005,3.5,16,2,5,1,0,6,6,Chaotic,7,1.5,0.4117647058823529
30.235,5.0,3,1,1,2,0,1,1,Slow,2,0.6666666666666666,0.5
14.617,2.7,16,6,6,0,0,7,5,Chaotic,12,0.9230769230769231,0.7058823529411765
10.187,2.0,6,1,1,1,0,0,1,Pro,2,0.3333333333333333,0.2857142857142857
28.193,4.8,6,0,1,2,0,1,2,Slow,1,1.5,0.14285714285714285
34.615,5.4,7,2,0,0,0,2,2,Slow,2,1.3333333333333333,0.25
14.566,3.0,6,2,2,0,0,1,1,Conservative,4,0.4,0.5714285714285714
13.22,1.4,13,3,6,1,0,4,8,Chaotic,9,1.2,0.6428571428571429
26.338,4.6,3,0,1,1,0,2,1,Slow,1,1.5,0.25
22.313,4.7,25,1,2,0,0,9,3,Chaotic,3,3.0,0.11538461538461539
36.08,5.6,8,2,1,0,0,0,2,Slow,3,0.5,0.3333333333333333
21.451,5.4,29,0,2,2,0,3,4,Clumsy,2,2.3333333333333335,0.06666666666666667
8.64,1.3,5,3,3,5,0,5,5,Aggressive,6,1.4285714285714286,1.0
16.078,5.9,21,2,0,1,0,3,5,Clumsy,2,2.6666666666666665,0.09090909090909091
37.585,5.9,8,0,1,1,0,0,1,Slow,1,0.5,0.1111111111111111
8.0,1.0,6,4,5,2,0,8,4,Aggressive,9,1.2,1.2857142857142858
28.375,6.0,26,6,2,4,0,9,5,Chaotic,8,1.5555555555555556,0.2962962962962963
16.676,2.7,14,1,7,1,0,6,3,Chaotic,8,1.0,0.5333333333333333
14.619,3.4,6,0,0,1,0,2,2,Conservative,0,4.0,0.0
16.222,3.4,7,0,0,1,0,2,0,Conservative,0,2.0,0.0
9.261,1.6,7,5,6,1,0,6,4,Aggressive,11,0.8333333333333334,1.375
18.489,2.5,6,0,2,2,0,0,0,Conservative,2,0.0,0.2857142857142857
10.262,2.0,4,4,2,5,0,1,2,Pro,6,0.42857142857142855,1.2
12.086,2.5,2,2,2,3,0,0,2,Conservative,4,0.4,1.3333333333333333
9.827,1.5,2,3,0,5,0,2,0,Pro,3,0.5,1.0
29.453,5.1,6,0,1,2,0,0,2,Slow,1,1.0,0.14285714285714285
12.129,2.4,15,7,5,0,0,6,4,Aggressive,12,0.7692307692307693,0.75
9.829,1.9,2,1,1,0,0,1,1,Conservative,2,0.6666666666666666,0.6666666666666666
12.035,2.1,17,6,5,1,0,8,3,Aggressive,11,0.9166666666666666,0.6111111111111112
18.519,4.3,27,0,2,1,0,3,5,Clumsy,2,2.6666666666666665,0.07142857142857142
12.589,3.0,3,2,0,2,0,0,0,Conservative,2,0.0,0.5
13.336,3.0,3,2,2,1,0,2,2,Conservative,4,0.8,1.0
10.026,1.9,10,3,8,1,0,4,6,Aggressive,11,0.8333333333333334,1.0
9.015,1.7,3,0,0,5,0,1,0,Pro,0,1.0,0.0
9.523,1.2,6,6,6,0,0,8,3,Aggressive,12,0.8461538461538461,1.7142857142857142
9.019,1.3,3,4,3,1,0,1,0,Pro,7,0.125,1.75
15.068,3.1,6,2,2,3,0,0,0,Conservative,4,0.0,0.5714285714285714
40.0,5.8,8,0,2,0,0,1,2,Slow,2,1.0,0.2222222222222222
28.632,5.6,39,2,1,1,0,8,4,Clumsy,3,3.0,0.075
12.182,2.6,16,5,4,1,0,8,6,Aggressive,9,1.4,0.5294117647058824
7.192,3.4,17,2,3,4,0,10,8,Chaotic,5,3.0,0.2777777777777778
8.891,1.4,6,3,4,4,0,8,6,Aggressive,7,1.75,1.0
12.332,2.5,12,8,4,0,0,6,4,Aggressive,12,0.7692307692307693,0.9230769230769231
10.862,1.8,10,5,5,2,0,3,4,Aggressive,10,0.6363636363636364,0.9090909090909091
9.096,1.5,7,3,6,0,0,6,4,Aggressive,9,1.0,1.125
27.448,4.8,6,1,2,0,0,2,0,Slow,3,0.5,0.42857142857142855
40.0,6.0,9,2,2,0,0,0,2,Slow,4,0.4,0.4
29.754,5.0,4,0,2,0,0,2,2,Slow,2,1.3333333333333333,0.4
22.631,4.3,2,0,1,0,0,0,1,Slow,1,0.5,0.3333333333333333
25.839,5.7,32,1,0,2,0,6,4,Clumsy,1,5.0,0.030303030303030304
18.0,3.9,7,1,1,0,0,0,1,Conservative,2,0.3333333333333333,0.25
40.0,5.9,8,0,0,0,0,2,0,Slow,0,2.0,0.0
18.969,4.2,21,6,5,1,0,7,5,Chaotic,11,1.0,0.5
12.068,2.4,15,4,4,0,0,6,4,Aggressive,8,1.1111111111111112,0.5
13.814,3.1,4,0,1,3,0,1,0,Conservative,1,0.5,0.2
10.0,2.1,2,0,1,1,0,2,2,Conservative,1,2.0,0.3333333333333333
15.037,3.1,17,6,2,3,1,9,6,Chaotic,8,1.6666666666666667,0.4444444444444444
13.638,3.0,4,1,1,2,0,2,0,Conservative,2,0.6666666666666666,0.4
37.093,5.9,8,0,1,1,0,1,1,Slow,1,1.0,0.1111111111111111
18.741,4.9,26,2,1,0,0,6,5,Clumsy,3,2.75,0.1111111111111111
17.033,4.7,22,3,3,1,0,4,6,Clumsy,6,1.4285714285714286,0.2608695652173913
33.934,3.9,2,2,0,1,0,1,2,Slow,2,1.0,0.6666666666666666
12.331,2.8,15,6,6,0,0,5,5,Aggressive,12,0.7692307692307693,0.75
12.06,2.7,14,5,4,3,0,6,4,Aggressive,9,1.0,0.6
9.227,1.5,3,5,1,3,0,0,2,Pro,6,0.2857142857142857,1.5
34.863,5.7,5,1,1,0,0,2,1,Slow,2,1.0,0.3333333333333333
13.684,3.2,3,1,1,0,0,1,1,Conservative,2,0.6666666666666666,0.5
28.585,4.8,5,1,0,0,0,1,1,Slow,1,1.0,0.16666666666666666
40.0,6.0,10,0,0,2,0,0,0,Slow,0,0.0,0.0
39.652,4.6,0,2,1,0,0,2,0,Slow,3,0.5,3.0
